,Fecha, Dólar Blue 
1529,2003-01-02 00:00:00,"3,37"
764,2003-01-02 00:00:00,"3,37"
763,2003-01-03 00:00:00,"3,34"
1528,2003-01-03 00:00:00,"3,34"
762,2003-01-06 00:00:00,"3,33"
1527,2003-01-06 00:00:00,"3,33"
761,2003-01-07 00:00:00,"3,27"
1526,2003-01-07 00:00:00,"3,27"
760,2003-01-08 00:00:00,"3,31"
1525,2003-01-08 00:00:00,"3,31"
759,2003-01-09 00:00:00,"3,34"
1524,2003-01-09 00:00:00,"3,34"
1523,2003-01-10 00:00:00,"3,38"
758,2003-01-10 00:00:00,"3,38"
1522,2003-01-13 00:00:00,"3,33"
757,2003-01-13 00:00:00,"3,33"
1521,2003-01-14 00:00:00,"3,29"
756,2003-01-14 00:00:00,"3,29"
1520,2003-01-15 00:00:00,"3,26"
755,2003-01-15 00:00:00,"3,26"
754,2003-01-16 00:00:00,"3,27"
1519,2003-01-16 00:00:00,"3,27"
753,2003-01-17 00:00:00,"3,25"
1518,2003-01-17 00:00:00,"3,25"
1517,2003-01-20 00:00:00,"3,19"
752,2003-01-20 00:00:00,"3,19"
1516,2003-01-21 00:00:00,"3,10"
751,2003-01-21 00:00:00,"3,10"
750,2003-01-22 00:00:00,"3,15"
1515,2003-01-22 00:00:00,"3,15"
749,2003-01-23 00:00:00,"3,16"
1514,2003-01-23 00:00:00,"3,16"
748,2003-01-24 00:00:00,"3,25"
1513,2003-01-24 00:00:00,"3,25"
747,2003-01-27 00:00:00,"3,33"
1512,2003-01-27 00:00:00,"3,33"
746,2003-01-28 00:00:00,"3,33"
1511,2003-01-28 00:00:00,"3,33"
745,2003-01-29 00:00:00,"3,31"
1510,2003-01-29 00:00:00,"3,31"
744,2003-01-30 00:00:00,"3,27"
1509,2003-01-30 00:00:00,"3,27"
743,2003-01-31 00:00:00,"3,23"
1508,2003-01-31 00:00:00,"3,23"
742,2003-02-03 00:00:00,"3,21"
1507,2003-02-03 00:00:00,"3,21"
741,2003-02-04 00:00:00,"3,17"
1506,2003-02-04 00:00:00,"3,17"
740,2003-02-05 00:00:00,"3,17"
1505,2003-02-05 00:00:00,"3,17"
1504,2003-02-06 00:00:00,"3,17"
739,2003-02-06 00:00:00,"3,17"
738,2003-02-07 00:00:00,"3,17"
1503,2003-02-07 00:00:00,"3,17"
1502,2003-02-10 00:00:00,"3,16"
737,2003-02-10 00:00:00,"3,16"
736,2003-02-11 00:00:00,"3,12"
1501,2003-02-11 00:00:00,"3,12"
735,2003-02-12 00:00:00,"3,12"
1500,2003-02-12 00:00:00,"3,12"
1499,2003-02-13 00:00:00,"3,16"
734,2003-02-13 00:00:00,"3,16"
1498,2003-02-14 00:00:00,"3,17"
733,2003-02-14 00:00:00,"3,17"
1497,2003-02-17 00:00:00,"3,15"
732,2003-02-17 00:00:00,"3,15"
1496,2003-02-18 00:00:00,"3,20"
731,2003-02-18 00:00:00,"3,20"
730,2003-02-19 00:00:00,"3,21"
1495,2003-02-19 00:00:00,"3,21"
1494,2003-02-20 00:00:00,"3,23"
729,2003-02-20 00:00:00,"3,23"
1493,2003-02-21 00:00:00,"3,20"
728,2003-02-21 00:00:00,"3,20"
1492,2003-02-24 00:00:00,"3,17"
727,2003-02-24 00:00:00,"3,17"
1491,2003-02-25 00:00:00,"3,16"
726,2003-02-25 00:00:00,"3,16"
725,2003-02-26 00:00:00,"3,17"
1490,2003-02-26 00:00:00,"3,17"
724,2003-02-27 00:00:00,"3,21"
1489,2003-02-27 00:00:00,"3,21"
723,2003-02-28 00:00:00,"3,20"
1488,2003-02-28 00:00:00,"3,20"
1487,2003-03-03 00:00:00,"3,21"
722,2003-03-03 00:00:00,"3,21"
1486,2003-03-04 00:00:00,"3,20"
721,2003-03-04 00:00:00,"3,20"
720,2003-03-05 00:00:00,"3,20"
1485,2003-03-05 00:00:00,"3,20"
719,2003-03-06 00:00:00,"3,19"
1484,2003-03-06 00:00:00,"3,19"
718,2003-03-07 00:00:00,"3,17"
1483,2003-03-07 00:00:00,"3,17"
1482,2003-03-10 00:00:00,"3,16"
717,2003-03-10 00:00:00,"3,16"
716,2003-03-11 00:00:00,"3,16"
1481,2003-03-11 00:00:00,"3,16"
715,2003-03-12 00:00:00,"3,13"
1480,2003-03-12 00:00:00,"3,13"
714,2003-03-13 00:00:00,"3,13"
1479,2003-03-13 00:00:00,"3,13"
713,2003-03-14 00:00:00,"3,13"
1478,2003-03-14 00:00:00,"3,13"
712,2003-03-17 00:00:00,"3,12"
1477,2003-03-17 00:00:00,"3,12"
711,2003-03-18 00:00:00,"3,08"
1476,2003-03-18 00:00:00,"3,08"
1475,2003-03-19 00:00:00,"3,04"
710,2003-03-19 00:00:00,"3,04"
709,2003-03-20 00:00:00,"3,05"
1474,2003-03-20 00:00:00,"3,05"
708,2003-03-21 00:00:00,"3,04"
1473,2003-03-21 00:00:00,"3,04"
1472,2003-03-24 00:00:00,"2,99"
707,2003-03-24 00:00:00,"2,99"
706,2003-03-25 00:00:00,"2,96"
1471,2003-03-25 00:00:00,"2,96"
705,2003-03-26 00:00:00,"2,90"
1470,2003-03-26 00:00:00,"2,90"
1469,2003-03-27 00:00:00,"2,89"
704,2003-03-27 00:00:00,"2,89"
1468,2003-03-28 00:00:00,"2,99"
703,2003-03-28 00:00:00,"2,99"
702,2003-03-31 00:00:00,"2,99"
1467,2003-03-31 00:00:00,"2,99"
1466,2003-04-01 00:00:00,"2,99"
701,2003-04-01 00:00:00,"2,99"
1465,2003-04-02 00:00:00,"2,92"
700,2003-04-02 00:00:00,"2,92"
699,2003-04-03 00:00:00,"2,92"
1464,2003-04-03 00:00:00,"2,92"
1463,2003-04-04 00:00:00,"2,92"
698,2003-04-04 00:00:00,"2,92"
1462,2003-04-07 00:00:00,"2,92"
697,2003-04-07 00:00:00,"2,92"
696,2003-04-08 00:00:00,"2,92"
1461,2003-04-08 00:00:00,"2,92"
695,2003-04-09 00:00:00,"2,92"
1460,2003-04-09 00:00:00,"2,92"
694,2003-04-10 00:00:00,"2,90"
1459,2003-04-10 00:00:00,"2,90"
693,2003-04-11 00:00:00,"2,90"
1458,2003-04-11 00:00:00,"2,90"
1457,2003-04-14 00:00:00,"2,95"
692,2003-04-14 00:00:00,"2,95"
691,2003-04-15 00:00:00,"2,96"
1456,2003-04-15 00:00:00,"2,96"
690,2003-04-16 00:00:00,"2,94"
1455,2003-04-16 00:00:00,"2,94"
689,2003-04-17 00:00:00,"2,94"
1454,2003-04-17 00:00:00,"2,94"
688,2003-04-18 00:00:00,"2,94"
1453,2003-04-18 00:00:00,"2,94"
1452,2003-04-21 00:00:00,"2,90"
687,2003-04-21 00:00:00,"2,90"
686,2003-04-22 00:00:00,"2,87"
1451,2003-04-22 00:00:00,"2,87"
1450,2003-04-23 00:00:00,"2,87"
685,2003-04-23 00:00:00,"2,87"
1449,2003-04-24 00:00:00,"2,88"
684,2003-04-24 00:00:00,"2,88"
683,2003-04-25 00:00:00,"2,87"
1448,2003-04-25 00:00:00,"2,87"
682,2003-04-28 00:00:00,"2,87"
1447,2003-04-28 00:00:00,"2,87"
681,2003-04-29 00:00:00,"2,85"
1446,2003-04-29 00:00:00,"2,85"
1445,2003-04-30 00:00:00,"2,83"
680,2003-04-30 00:00:00,"2,83"
679,2003-05-01 00:00:00,"2,83"
1444,2003-05-01 00:00:00,"2,83"
678,2003-05-02 00:00:00,"2,79"
1443,2003-05-02 00:00:00,"2,79"
1442,2003-05-05 00:00:00,"2,80"
677,2003-05-05 00:00:00,"2,80"
676,2003-05-06 00:00:00,"2,80"
1441,2003-05-06 00:00:00,"2,80"
675,2003-05-07 00:00:00,"2,80"
1440,2003-05-07 00:00:00,"2,80"
1439,2003-05-08 00:00:00,"2,76"
674,2003-05-08 00:00:00,"2,76"
673,2003-05-09 00:00:00,"2,77"
1438,2003-05-09 00:00:00,"2,77"
1437,2003-05-12 00:00:00,"2,76"
672,2003-05-12 00:00:00,"2,76"
1436,2003-05-13 00:00:00,"2,77"
671,2003-05-13 00:00:00,"2,77"
1435,2003-05-14 00:00:00,"2,79"
670,2003-05-14 00:00:00,"2,79"
1434,2003-05-15 00:00:00,"2,85"
669,2003-05-15 00:00:00,"2,85"
1433,2003-05-16 00:00:00,"2,94"
668,2003-05-16 00:00:00,"2,94"
1432,2003-05-19 00:00:00,"2,90"
667,2003-05-19 00:00:00,"2,90"
1431,2003-05-20 00:00:00,"2,87"
666,2003-05-20 00:00:00,"2,87"
665,2003-05-21 00:00:00,"2,85"
1430,2003-05-21 00:00:00,"2,85"
664,2003-05-22 00:00:00,"2,91"
1429,2003-05-22 00:00:00,"2,91"
1428,2003-05-23 00:00:00,"2,90"
663,2003-05-23 00:00:00,"2,90"
662,2003-05-26 00:00:00,"2,88"
1427,2003-05-26 00:00:00,"2,88"
661,2003-05-27 00:00:00,"2,88"
1426,2003-05-27 00:00:00,"2,88"
660,2003-05-28 00:00:00,"2,88"
1425,2003-05-28 00:00:00,"2,88"
1424,2003-05-29 00:00:00,"2,88"
659,2003-05-29 00:00:00,"2,88"
658,2003-05-30 00:00:00,"2,87"
1423,2003-05-30 00:00:00,"2,87"
1422,2003-06-02 00:00:00,"2,84"
657,2003-06-02 00:00:00,"2,84"
656,2003-06-03 00:00:00,"2,83"
1421,2003-06-03 00:00:00,"2,83"
655,2003-06-04 00:00:00,"2,83"
1420,2003-06-04 00:00:00,"2,83"
654,2003-06-05 00:00:00,"2,83"
1419,2003-06-05 00:00:00,"2,83"
1418,2003-06-06 00:00:00,"2,83"
653,2003-06-06 00:00:00,"2,83"
1417,2003-06-09 00:00:00,"2,80"
652,2003-06-09 00:00:00,"2,80"
1416,2003-06-10 00:00:00,"2,80"
651,2003-06-10 00:00:00,"2,80"
650,2003-06-11 00:00:00,"2,83"
1415,2003-06-11 00:00:00,"2,83"
1414,2003-06-12 00:00:00,"2,83"
649,2003-06-12 00:00:00,"2,83"
1413,2003-06-13 00:00:00,"2,81"
648,2003-06-13 00:00:00,"2,81"
1412,2003-06-16 00:00:00,"2,81"
647,2003-06-16 00:00:00,"2,81"
1411,2003-06-17 00:00:00,"2,80"
646,2003-06-17 00:00:00,"2,80"
645,2003-06-18 00:00:00,"2,79"
1410,2003-06-18 00:00:00,"2,79"
1409,2003-06-19 00:00:00,"2,80"
644,2003-06-19 00:00:00,"2,80"
643,2003-06-20 00:00:00,"2,80"
1408,2003-06-20 00:00:00,"2,80"
642,2003-06-23 00:00:00,"2,79"
1407,2003-06-23 00:00:00,"2,79"
1406,2003-06-24 00:00:00,"2,77"
641,2003-06-24 00:00:00,"2,77"
1405,2003-06-25 00:00:00,"2,77"
640,2003-06-25 00:00:00,"2,77"
1404,2003-06-26 00:00:00,"2,80"
639,2003-06-26 00:00:00,"2,80"
1403,2003-06-27 00:00:00,"2,80"
638,2003-06-27 00:00:00,"2,80"
637,2003-06-30 00:00:00,"2,79"
1402,2003-06-30 00:00:00,"2,79"
636,2003-07-01 00:00:00,"2,79"
1401,2003-07-01 00:00:00,"2,79"
635,2003-07-02 00:00:00,"2,79"
1400,2003-07-02 00:00:00,"2,79"
634,2003-07-03 00:00:00,"2,79"
1399,2003-07-03 00:00:00,"2,79"
633,2003-07-04 00:00:00,"2,79"
1398,2003-07-04 00:00:00,"2,79"
1397,2003-07-07 00:00:00,"2,79"
632,2003-07-07 00:00:00,"2,79"
1396,2003-07-08 00:00:00,"2,77"
631,2003-07-08 00:00:00,"2,77"
1395,2003-07-09 00:00:00,"2,77"
630,2003-07-09 00:00:00,"2,77"
629,2003-07-10 00:00:00,"2,77"
1394,2003-07-10 00:00:00,"2,77"
628,2003-07-11 00:00:00,"2,76"
1393,2003-07-11 00:00:00,"2,76"
627,2003-07-14 00:00:00,"2,77"
1392,2003-07-14 00:00:00,"2,77"
1391,2003-07-15 00:00:00,"2,77"
626,2003-07-15 00:00:00,"2,77"
1390,2003-07-16 00:00:00,"2,77"
625,2003-07-16 00:00:00,"2,77"
624,2003-07-17 00:00:00,"2,79"
1389,2003-07-17 00:00:00,"2,79"
623,2003-07-18 00:00:00,"2,80"
1388,2003-07-18 00:00:00,"2,80"
622,2003-07-21 00:00:00,"2,79"
1387,2003-07-21 00:00:00,"2,79"
621,2003-07-22 00:00:00,"2,79"
1386,2003-07-22 00:00:00,"2,79"
620,2003-07-23 00:00:00,"2,79"
1385,2003-07-23 00:00:00,"2,79"
1384,2003-07-24 00:00:00,"2,81"
619,2003-07-24 00:00:00,"2,81"
1383,2003-07-25 00:00:00,"2,81"
618,2003-07-25 00:00:00,"2,81"
617,2003-07-28 00:00:00,"2,83"
1382,2003-07-28 00:00:00,"2,83"
616,2003-07-29 00:00:00,"2,84"
1381,2003-07-29 00:00:00,"2,84"
615,2003-07-30 00:00:00,"2,91"
1380,2003-07-30 00:00:00,"2,91"
614,2003-07-31 00:00:00,"2,92"
1379,2003-07-31 00:00:00,"2,92"
613,2003-08-01 00:00:00,"2,94"
1378,2003-08-01 00:00:00,"2,94"
612,2003-08-04 00:00:00,"2,96"
1377,2003-08-04 00:00:00,"2,96"
1376,2003-08-05 00:00:00,"2,92"
611,2003-08-05 00:00:00,"2,92"
1375,2003-08-06 00:00:00,"2,94"
610,2003-08-06 00:00:00,"2,94"
609,2003-08-07 00:00:00,"2,92"
1374,2003-08-07 00:00:00,"2,92"
608,2003-08-08 00:00:00,"2,92"
1373,2003-08-08 00:00:00,"2,92"
1372,2003-08-11 00:00:00,"2,92"
607,2003-08-11 00:00:00,"2,92"
606,2003-08-12 00:00:00,"2,90"
1371,2003-08-12 00:00:00,"2,90"
605,2003-08-13 00:00:00,"2,88"
1370,2003-08-13 00:00:00,"2,88"
1369,2003-08-14 00:00:00,"2,91"
604,2003-08-14 00:00:00,"2,91"
1368,2003-08-15 00:00:00,"2,90"
603,2003-08-15 00:00:00,"2,90"
1367,2003-08-18 00:00:00,"2,90"
602,2003-08-18 00:00:00,"2,90"
1366,2003-08-19 00:00:00,"2,90"
601,2003-08-19 00:00:00,"2,90"
1365,2003-08-20 00:00:00,"2,92"
600,2003-08-20 00:00:00,"2,92"
599,2003-08-21 00:00:00,"2,96"
1364,2003-08-21 00:00:00,"2,96"
598,2003-08-22 00:00:00,"2,95"
1363,2003-08-22 00:00:00,"2,95"
597,2003-08-25 00:00:00,"2,92"
1362,2003-08-25 00:00:00,"2,92"
1361,2003-08-26 00:00:00,"2,94"
596,2003-08-26 00:00:00,"2,94"
595,2003-08-27 00:00:00,"2,96"
1360,2003-08-27 00:00:00,"2,96"
594,2003-08-28 00:00:00,"2,95"
1359,2003-08-28 00:00:00,"2,95"
593,2003-08-29 00:00:00,"2,96"
1358,2003-08-29 00:00:00,"2,96"
1357,2003-09-01 00:00:00,"2,96"
592,2003-09-01 00:00:00,"2,96"
591,2003-09-02 00:00:00,"2,98"
1356,2003-09-02 00:00:00,"2,98"
1355,2003-09-03 00:00:00,"2,98"
590,2003-09-03 00:00:00,"2,98"
589,2003-09-04 00:00:00,"2,96"
1354,2003-09-04 00:00:00,"2,96"
588,2003-09-05 00:00:00,"2,94"
1353,2003-09-05 00:00:00,"2,94"
587,2003-09-08 00:00:00,"2,96"
1352,2003-09-08 00:00:00,"2,96"
1351,2003-09-09 00:00:00,"2,96"
586,2003-09-09 00:00:00,"2,96"
1350,2003-09-10 00:00:00,"2,94"
585,2003-09-10 00:00:00,"2,94"
1349,2003-09-11 00:00:00,"2,91"
584,2003-09-11 00:00:00,"2,91"
1348,2003-09-12 00:00:00,"2,91"
583,2003-09-12 00:00:00,"2,91"
582,2003-09-15 00:00:00,"2,90"
1347,2003-09-15 00:00:00,"2,90"
1346,2003-09-16 00:00:00,"2,90"
581,2003-09-16 00:00:00,"2,90"
580,2003-09-17 00:00:00,"2,92"
1345,2003-09-17 00:00:00,"2,92"
1344,2003-09-18 00:00:00,"2,92"
579,2003-09-18 00:00:00,"2,92"
578,2003-09-19 00:00:00,"2,92"
1343,2003-09-19 00:00:00,"2,92"
1342,2003-09-22 00:00:00,"2,92"
577,2003-09-22 00:00:00,"2,92"
1341,2003-09-23 00:00:00,"2,91"
576,2003-09-23 00:00:00,"2,91"
575,2003-09-24 00:00:00,"2,90"
1340,2003-09-24 00:00:00,"2,90"
1339,2003-09-25 00:00:00,"2,90"
574,2003-09-25 00:00:00,"2,90"
1338,2003-09-26 00:00:00,"2,91"
573,2003-09-26 00:00:00,"2,91"
572,2003-09-29 00:00:00,"2,91"
1337,2003-09-29 00:00:00,"2,91"
571,2003-09-30 00:00:00,"2,92"
1336,2003-09-30 00:00:00,"2,92"
570,2003-10-01 00:00:00,"2,91"
1335,2003-10-01 00:00:00,"2,91"
569,2003-10-02 00:00:00,"2,90"
1334,2003-10-02 00:00:00,"2,90"
568,2003-10-03 00:00:00,"2,90"
1333,2003-10-03 00:00:00,"2,90"
1332,2003-10-06 00:00:00,"2,87"
567,2003-10-06 00:00:00,"2,87"
566,2003-10-07 00:00:00,"2,88"
1331,2003-10-07 00:00:00,"2,88"
1330,2003-10-08 00:00:00,"2,87"
565,2003-10-08 00:00:00,"2,87"
1329,2003-10-09 00:00:00,"2,85"
564,2003-10-09 00:00:00,"2,85"
563,2003-10-10 00:00:00,"2,85"
1328,2003-10-10 00:00:00,"2,85"
562,2003-10-13 00:00:00,"2,85"
1327,2003-10-13 00:00:00,"2,85"
1326,2003-10-14 00:00:00,"2,84"
561,2003-10-14 00:00:00,"2,84"
1325,2003-10-15 00:00:00,"2,85"
560,2003-10-15 00:00:00,"2,85"
1324,2003-10-16 00:00:00,"2,85"
559,2003-10-16 00:00:00,"2,85"
1323,2003-10-17 00:00:00,"2,85"
558,2003-10-17 00:00:00,"2,85"
557,2003-10-20 00:00:00,"2,85"
1322,2003-10-20 00:00:00,"2,85"
1321,2003-10-21 00:00:00,"2,85"
556,2003-10-21 00:00:00,"2,85"
1320,2003-10-22 00:00:00,"2,85"
555,2003-10-22 00:00:00,"2,85"
1319,2003-10-23 00:00:00,"2,85"
554,2003-10-23 00:00:00,"2,85"
1318,2003-10-24 00:00:00,"2,84"
553,2003-10-24 00:00:00,"2,84"
1317,2003-10-27 00:00:00,"2,84"
552,2003-10-27 00:00:00,"2,84"
1316,2003-10-28 00:00:00,"2,85"
551,2003-10-28 00:00:00,"2,85"
1315,2003-10-29 00:00:00,"2,86"
550,2003-10-29 00:00:00,"2,86"
1314,2003-10-30 00:00:00,"2,87"
549,2003-10-30 00:00:00,"2,87"
1313,2003-10-31 00:00:00,"2,87"
548,2003-10-31 00:00:00,"2,87"
547,2003-11-03 00:00:00,"2,85"
1312,2003-11-03 00:00:00,"2,85"
1311,2003-11-04 00:00:00,"2,85"
546,2003-11-04 00:00:00,"2,85"
1310,2003-11-05 00:00:00,"2,85"
545,2003-11-05 00:00:00,"2,85"
1309,2003-11-06 00:00:00,"2,85"
544,2003-11-06 00:00:00,"2,85"
1308,2003-11-07 00:00:00,"2,84"
543,2003-11-07 00:00:00,"2,84"
542,2003-11-10 00:00:00,"2,85"
1307,2003-11-10 00:00:00,"2,85"
541,2003-11-11 00:00:00,"2,85"
1306,2003-11-11 00:00:00,"2,85"
1305,2003-11-12 00:00:00,"2,85"
540,2003-11-12 00:00:00,"2,85"
1304,2003-11-13 00:00:00,"2,86"
539,2003-11-13 00:00:00,"2,86"
1303,2003-11-14 00:00:00,"2,87"
538,2003-11-14 00:00:00,"2,87"
1302,2003-11-17 00:00:00,"2,87"
537,2003-11-17 00:00:00,"2,87"
536,2003-11-18 00:00:00,"2,85"
1301,2003-11-18 00:00:00,"2,85"
535,2003-11-19 00:00:00,"2,87"
1300,2003-11-19 00:00:00,"2,87"
534,2003-11-20 00:00:00,"2,88"
1299,2003-11-20 00:00:00,"2,88"
533,2003-11-21 00:00:00,"2,88"
1298,2003-11-21 00:00:00,"2,88"
532,2003-11-24 00:00:00,"2,89"
1297,2003-11-24 00:00:00,"2,89"
1296,2003-11-25 00:00:00,"2,92"
531,2003-11-25 00:00:00,"2,92"
530,2003-11-26 00:00:00,"2,98"
1295,2003-11-26 00:00:00,"2,98"
529,2003-11-27 00:00:00,"2,96"
1294,2003-11-27 00:00:00,"2,96"
528,2003-11-28 00:00:00,"2,96"
1293,2003-11-28 00:00:00,"2,96"
527,2003-12-01 00:00:00,"2,96"
1292,2003-12-01 00:00:00,"2,96"
526,2003-12-02 00:00:00,"2,96"
1291,2003-12-02 00:00:00,"2,96"
1290,2003-12-03 00:00:00,"2,96"
525,2003-12-03 00:00:00,"2,96"
524,2003-12-04 00:00:00,"2,96"
1289,2003-12-04 00:00:00,"2,96"
523,2003-12-05 00:00:00,"2,96"
1288,2003-12-05 00:00:00,"2,96"
522,2003-12-08 00:00:00,"2,96"
1287,2003-12-08 00:00:00,"2,96"
521,2003-12-09 00:00:00,"2,94"
1286,2003-12-09 00:00:00,"2,94"
520,2003-12-10 00:00:00,"2,94"
1285,2003-12-10 00:00:00,"2,94"
519,2003-12-11 00:00:00,"2,95"
1284,2003-12-11 00:00:00,"2,95"
1283,2003-12-12 00:00:00,"2,96"
518,2003-12-12 00:00:00,"2,96"
517,2003-12-15 00:00:00,"2,96"
1282,2003-12-15 00:00:00,"2,96"
516,2003-12-16 00:00:00,"2,96"
1281,2003-12-16 00:00:00,"2,96"
1280,2003-12-17 00:00:00,"2,96"
515,2003-12-17 00:00:00,"2,96"
514,2003-12-18 00:00:00,"2,96"
1279,2003-12-18 00:00:00,"2,96"
513,2003-12-19 00:00:00,"2,96"
1278,2003-12-19 00:00:00,"2,96"
1277,2003-12-22 00:00:00,"2,96"
512,2003-12-22 00:00:00,"2,96"
1276,2003-12-23 00:00:00,"2,96"
511,2003-12-23 00:00:00,"2,96"
510,2003-12-24 00:00:00,"2,96"
1275,2003-12-24 00:00:00,"2,96"
509,2003-12-25 00:00:00,"2,96"
1274,2003-12-25 00:00:00,"2,96"
508,2003-12-26 00:00:00,"2,96"
1273,2003-12-26 00:00:00,"2,96"
507,2003-12-29 00:00:00,"2,96"
1272,2003-12-29 00:00:00,"2,96"
1271,2003-12-30 00:00:00,"2,95"
506,2003-12-30 00:00:00,"2,95"
1270,2003-12-31 00:00:00,"2,96"
505,2003-12-31 00:00:00,"2,96"
1269,2004-01-01 00:00:00,"2,96"
504,2004-01-01 00:00:00,"2,96"
1268,2004-01-02 00:00:00,"2,95"
503,2004-01-02 00:00:00,"2,95"
1267,2004-01-05 00:00:00,"2,91"
502,2004-01-05 00:00:00,"2,91"
501,2004-01-06 00:00:00,"2,90"
1266,2004-01-06 00:00:00,"2,90"
500,2004-01-07 00:00:00,"2,91"
1265,2004-01-07 00:00:00,"2,91"
499,2004-01-08 00:00:00,"2,91"
1264,2004-01-08 00:00:00,"2,91"
498,2004-01-09 00:00:00,"2,91"
1263,2004-01-09 00:00:00,"2,91"
1262,2004-01-12 00:00:00,"2,88"
497,2004-01-12 00:00:00,"2,88"
1261,2004-01-13 00:00:00,"2,88"
496,2004-01-13 00:00:00,"2,88"
495,2004-01-14 00:00:00,"2,91"
1260,2004-01-14 00:00:00,"2,91"
1259,2004-01-15 00:00:00,"2,88"
494,2004-01-15 00:00:00,"2,88"
1258,2004-01-16 00:00:00,"2,90"
493,2004-01-16 00:00:00,"2,90"
492,2004-01-19 00:00:00,"2,90"
1257,2004-01-19 00:00:00,"2,90"
491,2004-01-20 00:00:00,"2,90"
1256,2004-01-20 00:00:00,"2,90"
490,2004-01-21 00:00:00,"2,92"
1255,2004-01-21 00:00:00,"2,92"
1254,2004-01-22 00:00:00,"2,91"
489,2004-01-22 00:00:00,"2,91"
1253,2004-01-23 00:00:00,"2,91"
488,2004-01-23 00:00:00,"2,91"
1252,2004-01-26 00:00:00,"2,91"
487,2004-01-26 00:00:00,"2,91"
1251,2004-01-27 00:00:00,"2,91"
486,2004-01-27 00:00:00,"2,91"
1250,2004-01-28 00:00:00,"2,92"
485,2004-01-28 00:00:00,"2,92"
1249,2004-01-29 00:00:00,"2,94"
484,2004-01-29 00:00:00,"2,94"
1248,2004-01-30 00:00:00,"2,92"
483,2004-01-30 00:00:00,"2,92"
1247,2004-02-02 00:00:00,"2,92"
482,2004-02-02 00:00:00,"2,92"
1246,2004-02-03 00:00:00,"2,92"
481,2004-02-03 00:00:00,"2,92"
1245,2004-02-04 00:00:00,"2,92"
480,2004-02-04 00:00:00,"2,92"
479,2004-02-05 00:00:00,"2,95"
1244,2004-02-05 00:00:00,"2,95"
478,2004-02-06 00:00:00,"2,95"
1243,2004-02-06 00:00:00,"2,95"
1242,2004-02-09 00:00:00,"2,93"
477,2004-02-09 00:00:00,"2,93"
476,2004-02-10 00:00:00,"2,94"
1241,2004-02-10 00:00:00,"2,94"
1240,2004-02-11 00:00:00,"2,94"
475,2004-02-11 00:00:00,"2,94"
474,2004-02-12 00:00:00,"2,93"
1239,2004-02-12 00:00:00,"2,93"
1238,2004-02-13 00:00:00,"2,92"
473,2004-02-13 00:00:00,"2,92"
472,2004-02-16 00:00:00,"2,92"
1237,2004-02-16 00:00:00,"2,92"
471,2004-02-17 00:00:00,"2,93"
1236,2004-02-17 00:00:00,"2,93"
1235,2004-02-18 00:00:00,"2,94"
470,2004-02-18 00:00:00,"2,94"
469,2004-02-19 00:00:00,"2,94"
1234,2004-02-19 00:00:00,"2,94"
468,2004-02-20 00:00:00,"2,94"
1233,2004-02-20 00:00:00,"2,94"
467,2004-02-23 00:00:00,"2,93"
1232,2004-02-23 00:00:00,"2,93"
466,2004-02-24 00:00:00,"2,93"
1231,2004-02-24 00:00:00,"2,93"
465,2004-02-25 00:00:00,"2,93"
1230,2004-02-25 00:00:00,"2,93"
1229,2004-02-26 00:00:00,"2,94"
464,2004-02-26 00:00:00,"2,94"
1228,2004-02-27 00:00:00,"2,93"
463,2004-02-27 00:00:00,"2,93"
462,2004-03-01 00:00:00,"2,92"
1227,2004-03-01 00:00:00,"2,92"
461,2004-03-02 00:00:00,"2,92"
1226,2004-03-02 00:00:00,"2,92"
1225,2004-03-03 00:00:00,"2,92"
460,2004-03-03 00:00:00,"2,92"
1224,2004-03-04 00:00:00,"2,93"
459,2004-03-04 00:00:00,"2,93"
1223,2004-03-05 00:00:00,"2,93"
458,2004-03-05 00:00:00,"2,93"
457,2004-03-08 00:00:00,"2,94"
1222,2004-03-08 00:00:00,"2,94"
456,2004-03-09 00:00:00,"2,92"
1221,2004-03-09 00:00:00,"2,92"
455,2004-03-10 00:00:00,"2,92"
1220,2004-03-10 00:00:00,"2,92"
1219,2004-03-11 00:00:00,"2,92"
454,2004-03-11 00:00:00,"2,92"
1218,2004-03-12 00:00:00,"2,93"
453,2004-03-12 00:00:00,"2,93"
452,2004-03-15 00:00:00,"2,92"
1217,2004-03-15 00:00:00,"2,92"
451,2004-03-16 00:00:00,"2,92"
1216,2004-03-16 00:00:00,"2,92"
1215,2004-03-17 00:00:00,"2,91"
450,2004-03-17 00:00:00,"2,91"
449,2004-03-18 00:00:00,"2,90"
1214,2004-03-18 00:00:00,"2,90"
1213,2004-03-19 00:00:00,"2,90"
448,2004-03-19 00:00:00,"2,90"
447,2004-03-22 00:00:00,"2,88"
1212,2004-03-22 00:00:00,"2,88"
446,2004-03-23 00:00:00,"2,89"
1211,2004-03-23 00:00:00,"2,89"
445,2004-03-24 00:00:00,"2,89"
1210,2004-03-24 00:00:00,"2,89"
444,2004-03-25 00:00:00,"2,90"
1209,2004-03-25 00:00:00,"2,90"
1208,2004-03-26 00:00:00,"2,90"
443,2004-03-26 00:00:00,"2,90"
442,2004-03-29 00:00:00,"2,89"
1207,2004-03-29 00:00:00,"2,89"
1206,2004-03-30 00:00:00,"2,88"
441,2004-03-30 00:00:00,"2,88"
440,2004-03-31 00:00:00,"2,87"
1205,2004-03-31 00:00:00,"2,87"
